Marca,Modelo,Ano,Quilometragem,Cor,Cambio,Combustivel,Portas,Valor_Venda
Nissan,Frontier,2023,104136,Cinza,Automático,Gasolina,4,78747.8
Ford,Ka,2021,192575,Branco,Automático,Flex,4,57976.0
Jeep,Compass,2016,27428,Vermelho,Automático,Diesel,2,109987.4
Honda,HR-V,2010,132685,Preto,Automático,Gasolina,4,58705.0
Honda,Civic,2015,48343,Azul,Automático,Diesel,2,87885.4
Nissan,Kicks,2005,73159,Branco,Automático,Diesel,2,53347.2
Volkswagen,Gol,2010,101337,Azul,Manual,Gasolina,2,44946.6
Hyundai,Creta,2009,191199,Vermelho,Automático,Diesel,2,30290.199999999997
Volkswagen,Gol,2022,52088,Preto,Automático,Flex,2,76547.4
Hyundai,HB20S,2008,176095,Azul,Automático,Gasolina,4,35181.0
Chevrolet,Tracker,2023,29653,Preto,Automático,Diesel,4,85306.4
Toyota,Yaris,2023,77512,Vermelho,Automático,Gasolina,4,102145.6
Nissan,Versa,2014,109122,Cinza,Automático,Gasolina,4,61800.6
Renault,Sandero,2006,15718,Vermelho,Manual,Diesel,2,48336.4
Nissan,Kicks,2017,74877,Vermelho,Automático,Flex,4,78215.6
Fiat,Cronos,2000,54219,Azul,Automático,Gasolina,2,33704.2
Jeep,Renegade,2014,113500,Prata,Manual,Diesel,2,92495.0
Fiat,Argo,2001,185026,Preto,Manual,Gasolina,2,10000.0
Honda,HR-V,2021,147368,Azul,Manual,Gasolina,4,73663.4
Hyundai,Creta,2001,26285,Preto,Automático,Diesel,2,49999.0
Jeep,Renegade,2009,52310,Cinza,Automático,Flex,4,90298.0
Honda,Civic,2019,124246,Cinza,Automático,Diesel,2,74842.8
Jeep,Compass,2014,145206,Prata,Automático,Gasolina,2,86381.8
Volkswagen,Polo,2009,110545,Prata,Automático,Flex,2,38408.0
Honda,HR-V,2018,184714,Prata,Automático,Flex,4,67099.2
Volkswagen,Virtus,2021,94873,Cinza,Manual,Flex,2,58045.399999999994
Volkswagen,Gol,2012,131527,Vermelho,Automático,Flex,4,41729.600000000006
Jeep,Compass,2023,73179,Azul,Automático,Gasolina,4,113074.2
Ford,EcoSport,2010,127185,Preto,Manual,Diesel,2,54264.0
Fiat,Toro,2021,8867,Preto,Automático,Diesel,2,77351.6
Honda,HR-V,2001,25577,Azul,Manual,Flex,4,68668.6
Renault,Duster,2020,159719,Branco,Manual,Flex,4,42207.2
Ford,EcoSport,2012,179966,Cinza,Manual,Diesel,2,37942.799999999996
Fiat,Cronos,2021,91007,Cinza,Manual,Flex,4,56534.6
Honda,Civic,2021,144959,Prata,Automático,Diesel,2,75681.2
Hyundai,HB20,2020,43314,Azul,Automático,Diesel,2,73308.2
Fiat,Cronos,2000,179275,Branco,Automático,Flex,2,16279.0
Renault,Duster,2004,59,Branco,Automático,Diesel,2,48378.2
Nissan,Versa,2020,143745,Cinza,Automático,Diesel,2,64059.0
Chevrolet,Onix Plus,2021,186423,Prata,Automático,Diesel,4,45066.4
Volkswagen,Virtus,2006,88231,Preto,Manual,Flex,2,41433.8
Chevrolet,S10,2012,199372,Prata,Manual,Gasolina,4,30268.6
Ford,Ranger,2012,121696,Preto,Manual,Gasolina,2,52163.8
Nissan,Versa,2019,1794,Cinza,Manual,Gasolina,2,97611.2
Volkswagen,Polo,2022,126142,Prata,Manual,Gasolina,4,60436.600000000006
Honda,HR-V,2020,10721,Branco,Automático,Gasolina,4,98484.8
Ford,EcoSport,2005,190358,Azul,Automático,Flex,4,28922.4
Renault,Sandero,2019,5686,Vermelho,Manual,Flex,2,77709.8
Jeep,Renegade,2011,178515,Branco,Manual,Gasolina,4,71775.0
Honda,HR-V,2007,95003,Azul,Automático,Gasolina,4,62649.399999999994
Fiat,Cronos,2008,195335,Preto,Automático,Diesel,4,24401.0
Jeep,Renegade,2017,62722,Cinza,Automático,Diesel,4,101006.6
Ford,EcoSport,2010,183645,Prata,Automático,Diesel,4,40465.0
Fiat,Mobi,2019,143960,Cinza,Automático,Gasolina,2,49794.0
Renault,Duster,2010,39348,Cinza,Manual,Gasolina,4,56865.4
Chevrolet,Tracker,2023,13533,Preto,Manual,Flex,2,86967.4
Fiat,Argo,2023,152988,Cinza,Manual,Diesel,2,55730.4
Chevrolet,S10,2014,61422,Prata,Automático,Diesel,4,56588.6
Volkswagen,Virtus,2008,181597,Branco,Manual,Flex,4,29781.6
Hyundai,HB20,2002,134625,Cinza,Manual,Flex,2,26095.0
Toyota,Corolla,2016,118360,Prata,Manual,Flex,2,80973.0
Honda,Civic,2016,8144,Prata,Automático,Diesel,4,97731.2
Toyota,Yaris,2002,107578,Preto,Automático,Flex,2,62734.399999999994
Volkswagen,T-Cross,2018,91045,Cinza,Automático,Gasolina,2,58602.0
Fiat,Toro,2008,191003,Preto,Automático,Gasolina,2,25530.4
Volkswagen,Gol,2016,194784,Branco,Manual,Gasolina,2,38091.200000000004
Toyota,Corolla,2022,136509,Branco,Manual,Flex,2,83678.20000000001
Toyota,Hilux,2017,90083,Azul,Automático,Diesel,4,88216.4
Honda,Fit,2022,163590,Prata,Automático,Diesel,2,70523.0
Jeep,Compass,2014,23830,Cinza,Automático,Flex,2,1241962.0
Nissan,Kicks,2000,110581,Azul,Manual,Flex,4,38278.8
Volkswagen,Polo,2009,74285,Prata,Automático,Diesel,4,48965.0
Hyundai,Creta,2007,46553,Cinza,Manual,Gasolina,2,1241962.0
Nissan,Versa,2009,136987,Preto,Automático,Gasolina,2,50616.600000000006
Volkswagen,Virtus,2001,28695,Branco,Automático,Diesel,2,44058.0
Renault,Kwid,2018,14703,Azul,Automático,Flex,4,71392.4
Ford,EcoSport,2013,152550,Azul,Manual,Gasolina,2,46396.0
Ford,Ka,2007,67918,Branco,Automático,Gasolina,2,60608.399999999994
Toyota,Hilux,2018,30128,Preto,Manual,Gasolina,2,99516.4
Ford,EcoSport,2000,53250,Vermelho,Manual,Flex,4,52297.0
Chevrolet,Onix Plus,2015,107777,Vermelho,Automático,Flex,4,56922.6
Hyundai,Creta,2023,37126,Vermelho,Manual,Gasolina,4,79335.8
Ford,Ka,2014,106616,Cinza,Automático,Flex,4,57215.8
Fiat,Mobi,2019,46799,Azul,Automático,Diesel,4,70553.2
Chevrolet,Tracker,2023,189320,Preto,Automático,Flex,2,45559.0
Nissan,Kicks,2004,32907,Cinza,Automático,Diesel,4,65830.6
Chevrolet,Onix,2002,7644,Cinza,Manual,Gasolina,4,49578.2
Volkswagen,Virtus,2016,34583,Preto,Manual,Gasolina,2,66921.4
Toyota,Yaris,2009,54560,Cinza,Automático,Diesel,2,83609.0
Honda,HR-V,2004,110634,Azul,Automático,Gasolina,2,55964.2
Honda,HR-V,2010,146257,Preto,Manual,Gasolina,2,57359.6
Renault,Duster,2005,105589,Vermelho,Manual,Gasolina,2,33453.2
Hyundai,HB20,2003,41988,Vermelho,Manual,Flex,2,50050.4
Volkswagen,Virtus,2006,141518,Cinza,Manual,Flex,4,33712.4
Honda,Fit,2018,23162,Branco,Automático,Diesel,4,92527.6
Toyota,Yaris,2006,145222,Preto,Manual,Diesel,4,64547.6
Nissan,Kicks,2013,172376,Prata,Manual,Flex,2,49427.799999999996
Honda,Fit,2016,95373,Prata,Automático,Gasolina,2,77311.4
Fiat,Argo,2022,36003,Cinza,Automático,Flex,4,78795.4
Chevrolet,S10,2016,51746,Branco,Manual,Gasolina,4,61537.8
Honda,HR-V,2012,66923,Preto,Automático,Diesel,2,80384.4
Volkswagen,Polo,2000,132055,Vermelho,Manual,Diesel,4,24638.0
Ford,EcoSport,2001,127310,Cinza,Automático,Diesel,2,31977.0
Ford,Ranger,2017,47114,Preto,Manual,Flex,2,74569.2
Nissan,Versa,2003,97687,Preto,Automático,Flex,2,47113.600000000006
Ford,EcoSport,2012,51274,Preto,Manual,Gasolina,2,70992.2
Nissan,Versa,2000,19378,Branco,Automático,Diesel,4,65334.4
Volkswagen,T-Cross,2003,7548,Preto,Manual,Gasolina,4,57512.4
Hyundai,Creta,2001,39621,Branco,Automático,Gasolina,4,52262.8
Ford,EcoSport,2003,197383,Branco,Automático,Flex,4,21187.4
Renault,Kwid,2015,86901,Azul,Automático,Flex,2,51248.8
Toyota,Hilux,2003,115423,Preto,Automático,Gasolina,4,61890.4
Chevrolet,Onix,2008,89673,Azul,Automático,Gasolina,4,49309.4
Ford,EcoSport,2016,152603,Vermelho,Manual,Gasolina,2,51553.399999999994
Nissan,Versa,2020,17870,Azul,Automático,Flex,2,86755.0
Volkswagen,Virtus,2022,180619,Azul,Automático,Gasolina,4,49662.2
Ford,Ranger,2019,45738,Preto,Manual,Flex,2,76021.4
Honda,Civic,,67537,Vermelho,Manual,Diesel,2,94832.6
Ford,Ranger,2001,145828,Cinza,Automático,Diesel,2,30911.399999999998
Nissan,Frontier,2002,57707,Prata,Automático,Gasolina,2,59782.6
Fiat,Cronos,2022,171902,Cinza,Automático,Flex,2,43925.600000000006
Fiat,Mobi,2014,141118,Branco,Manual,Diesel,2,37075.4
Ford,Ka,2006,154724,Cinza,Automático,Flex,2,40283.2
Chevrolet,S10,2003,55029,Prata,Manual,Flex,2,47568.2
Volkswagen,T-Cross,2011,36956,Prata,Manual,Diesel,4,60398.8
Renault,Duster,2000,13886,Vermelho,Manual,Gasolina,4,44159.8
Renault,Duster,2016,86281,Cinza,Automático,Gasolina,2,49567.8
Ford,EcoSport,2003,104653,Branco,Automático,Diesel,4,44354.399999999994
Ford,EcoSport,2003,162895,Azul,Automático,Flex,2,32878.0
Fiat,Cronos,2021,170020,Azul,Automático,Gasolina,2,45087.0
Nissan,Kicks,2022,144394,Branco,Manual,Flex,4,70887.2
Chevrolet,Onix Plus,2008,111705,Vermelho,Automático,Diesel,4,41356.0
Ford,Ka,2020,115431,Azul,Manual,Gasolina,2,69978.8
Renault,Kwid,2009,6162,Vermelho,Automático,Gasolina,2,61995.6
Volkswagen,T-Cross,2018,114227,Azul,Manual,Gasolina,2,1241962.0
Hyundai,HB20,2018,82293,Azul,Automático,Diesel,2,64528.399999999994
Honda,Fit,2014,136977,Cinza,Automático,Diesel,4,72560.6
Ford,Ka,,118815,Vermelho,Manual,Diesel,4,67950.0
Nissan,Versa,2016,126614,Prata,Automático,Flex,4,61401.2
Ford,Ka,2006,110580,Branco,Automático,Flex,4,49672.0
Nissan,Kicks,2002,57483,Azul,Manual,Flex,2,55490.4
Chevrolet,S10,2004,38457,Prata,Manual,Gasolina,4,45879.6
Hyundai,HB20S,2015,84940,Preto,Manual,Gasolina,4,65320.0
Toyota,Hilux,2022,146452,Prata,Manual,Gasolina,4,83358.6
Volkswagen,Virtus,2006,146580,Branco,Automático,Diesel,2,26369.999999999996
Volkswagen,Polo,2015,19676,Preto,Automático,Diesel,2,72180.8
Nissan,Versa,2008,88796,Cinza,Manual,Gasolina,2,56872.8
Fiat,Toro,2000,72433,Preto,Automático,Diesel,2,31099.399999999994
Nissan,Frontier,2002,120026,Vermelho,Automático,Flex,2,48802.8
Fiat,Toro,2007,132636,Branco,Manual,Flex,4,36932.8
Jeep,Compass,2017,144942,Vermelho,Manual,Diesel,4,83732.6
Renault,Kwid,2023,14219,Prata,Automático,Flex,4,75304.2
Volkswagen,T-Cross,2023,150952,Cinza,Automático,Flex,4,50071.6
Chevrolet,Onix Plus,2017,120082,Branco,Manual,Flex,2,52525.600000000006
Nissan,Frontier,2023,141451,Cinza,Manual,Gasolina,2,67401.8
Chevrolet,Onix,2018,185366,Azul,Manual,Diesel,2,41606.799999999996
Hyundai,HB20S,2006,2948,Branco,Automático,Diesel,2,59191.4
Chevrolet,Tracker,2019,35902,Vermelho,Manual,Gasolina,4,70345.6
Ford,Ranger,2005,8969,Prata,Manual,Flex,2,63332.2
Renault,Kwid,2010,62805,Preto,Automático,Gasolina,4,48432.0
Ford,EcoSport,2004,20646,Cinza,Manual,Flex,2,63784.8
Honda,Fit,2011,191638,Branco,Manual,Gasolina,4,56793.4
Nissan,Kicks,2000,55818,Branco,Manual,Flex,2,49788.4
Volkswagen,T-Cross,2018,194523,Azul,Automático,Gasolina,4,40998.4
Nissan,Kicks,2010,3678,Cinza,Automático,Gasolina,4,83653.4
Renault,Duster,2014,93055,Preto,Manual,Flex,4,52338.0
Toyota,Corolla,2015,115686,Prata,Automático,Flex,2,77057.8
Toyota,Hilux,2002,123439,Branco,Manual,Diesel,2,56823.2
Honda,Civic,2010,130395,Branco,Automático,Diesel,2,62890.0
Renault,Duster,2010,199951,Cinza,Automático,Gasolina,4,21476.800000000003
Jeep,Renegade,2009,118189,Cinza,Manual,Gasolina,4,75148.2
Jeep,Renegade,2001,4014,Branco,Manual,Diesel,4,88859.2
Jeep,Renegade,2019,136179,Branco,Automático,Diesel,4,95688.2
Volkswagen,Virtus,2004,102632,Azul,Automático,Flex,2,33067.6
Volkswagen,T-Cross,2022,37423,Branco,Automático,Diesel,4,76208.4
Jeep,Compass,2022,120015,Vermelho,Automático,Gasolina,2,103130.0
Toyota,Hilux,2007,122308,Branco,Manual,Diesel,4,67333.4
Renault,Kwid,2012,103924,Prata,Automático,Diesel,2,43887.2
Chevrolet,S10,2014,107416,Prata,Manual,Diesel,4,55565.8
Renault,Sandero,2001,32332,Azul,Manual,Diesel,4,46811.6
Jeep,Compass,2011,105308,Preto,Automático,Gasolina,2,1241962.0
Renault,Kwid,,165082,Cinza,Automático,Diesel,2,44338.6
Hyundai,HB20S,2007,88935,Preto,Automático,Diesel,4,48633.0
Volkswagen,Gol,2020,2661,Branco,Manual,Gasolina,4,83874.8
Volkswagen,T-Cross,2018,135870,Cinza,Manual,Diesel,4,52403.0
Toyota,Yaris,,197148,Branco,Automático,Gasolina,2,76094.4
Chevrolet,Onix Plus,2000,153401,Cinza,Automático,Diesel,2,26213.8
Jeep,Renegade,2007,187132,Azul,Automático,Diesel,2,64274.6
Nissan,Kicks,2009,25850,Vermelho,Manual,Diesel,2,72911.0
Toyota,Hilux,2012,134229,Vermelho,Manual,Flex,2,67294.2
Toyota,Hilux,2004,37485,Vermelho,Automático,Diesel,4,79888.0
Chevrolet,Onix,2021,136408,Azul,Manual,Gasolina,4,58615.4
Ford,Ranger,2008,116931,Preto,Manual,Flex,2,44455.8
Jeep,Renegade,2009,42280,Cinza,Manual,Diesel,4,93880.0
Nissan,Kicks,2013,183217,Preto,Manual,Gasolina,2,51760.6
Volkswagen,Gol,2023,116779,Cinza,Automático,Diesel,2,64562.2
Chevrolet,Tracker,2010,113032,Branco,Automático,Gasolina,2,42009.600000000006
Nissan,Kicks,2013,79290,Vermelho,Automático,Diesel,2,65247.0
Hyundai,HB20,2002,5209,Vermelho,Manual,Gasolina,2,55789.2
Toyota,Corolla,2020,61402,Cinza,Automático,Gasolina,4,95351.6
Chevrolet,S10,2015,7645,Preto,Automático,Flex,4,76929.0
Volkswagen,Polo,2019,38508,Preto,Manual,Flex,4,70669.4
Renault,Duster,2016,102458,Prata,Manual,Gasolina,4,52254.4
Volkswagen,Polo,2004,57822,Vermelho,Manual,Gasolina,2,46077.6
Hyundai,HB20S,2006,100969,Vermelho,Automático,Flex,4,44397.2
Chevrolet,Tracker,2016,137090,Preto,Automático,Gasolina,4,52525.0
Hyundai,Creta,2019,181980,Vermelho,Manual,Diesel,2,50817.0
Jeep,Renegade,2021,157446,Preto,Automático,Diesel,4,90013.8
Jeep,Renegade,2010,136785,Prata,Automático,Gasolina,4,79967.0
Renault,Duster,2011,111375,Cinza,Manual,Gasolina,4,46111.0
Toyota,Corolla,2023,95608,Cinza,Manual,Flex,4,98831.4
Ford,Ka,2001,96856,Prata,Automático,Flex,2,47118.8
Fiat,Cronos,2018,113631,Vermelho,Automático,Gasolina,2,55965.8
Nissan,Versa,2004,1026,Branco,Manual,Diesel,4,73826.8
Hyundai,HB20S,2010,70009,Vermelho,Manual,Flex,2,58189.2
Nissan,Frontier,2022,182178,Preto,Manual,Diesel,4,64582.4
Renault,Kwid,2018,91676,Azul,Manual,Diesel,4,51244.8
Nissan,Versa,2006,82506,Branco,Automático,Diesel,4,57767.8
Nissan,Kicks,2020,94564,Prata,Automático,Diesel,2,72938.2
Volkswagen,Gol,2021,33452,Cinza,Automático,Flex,2,75718.6
Chevrolet,Tracker,2005,3268,Cinza,Automático,Gasolina,4,55985.4
Toyota,Corolla,2010,80729,Vermelho,Automático,Gasolina,2,76046.2
Fiat,Cronos,2013,93602,Cinza,Manual,Flex,2,49761.6
Chevrolet,Onix Plus,2003,131730,Vermelho,Manual,Diesel,2,27376.000000000004
Volkswagen,T-Cross,2007,34064,Preto,Manual,Gasolina,2,51903.2
Nissan,Kicks,2008,165365,Preto,Manual,Gasolina,4,43725.0
Fiat,Argo,2001,43042,Prata,Automático,Gasolina,4,42169.6
Volkswagen,Virtus,2010,105454,Azul,Automático,Diesel,4,39449.2
Volkswagen,Polo,2019,138864,Preto,Manual,Gasolina,4,50059.2
Volkswagen,T-Cross,2021,137676,Vermelho,Automático,Flex,4,50699.8
Jeep,Compass,2006,178893,Cinza,Manual,Gasolina,2,62164.4
Fiat,Argo,2003,38557,Preto,Automático,Gasolina,2,47739.6
Volkswagen,Gol,2023,7420,Preto,Automático,Flex,4,1241962.0
Ford,Ka,2013,169593,Vermelho,Automático,Diesel,4,46287.4
Nissan,Versa,2023,193023,Preto,Automático,Gasolina,4,61713.4
Fiat,Mobi,2000,23018,Cinza,Automático,Diesel,4,1241962.0
Jeep,Renegade,2023,125200,Azul,Automático,Diesel,2,103479.0
Hyundai,Creta,2011,63076,Cinza,Automático,Diesel,2,60486.8
Hyundai,Creta,2018,5108,Azul,Manual,Gasolina,4,85134.4
Toyota,Corolla,2004,92686,Cinza,Manual,Gasolina,4,68583.8
Honda,HR-V,2007,70783,Cinza,Automático,Flex,2,74252.4
Ford,EcoSport,2010,73937,Branco,Manual,Diesel,4,59931.6
Hyundai,Creta,2021,148079,Cinza,Manual,Flex,4,57476.2
Jeep,Renegade,2003,141069,Branco,Manual,Gasolina,4,63391.2
Honda,HR-V,2014,5261,Cinza,Manual,Gasolina,4,96775.8
Volkswagen,Polo,2019,71520,Cinza,Manual,Flex,2,68934.0
Volkswagen,Gol,2011,20926,Vermelho,Automático,Flex,4,67097.8
Renault,Sandero,2019,196618,Azul,Automático,Diesel,2,38831.4
Nissan,Kicks,2021,148216,Cinza,Automático,Gasolina,2,65900.8
Honda,HR-V,2022,156975,Preto,Manual,Diesel,4,75880.0
Nissan,Versa,2020,132249,Cinza,Manual,Diesel,4,63577.2
Jeep,Compass,2009,60952,Prata,Automático,Gasolina,4,95639.6
Ford,EcoSport,2023,140240,Vermelho,Manual,Gasolina,4,64399.0
Honda,HR-V,2015,117180,Vermelho,Automático,Diesel,2,76969.0
Hyundai,Creta,2022,133461,Cinza,Automático,Flex,4,62181.799999999996
Ford,Ranger,2007,6364,Prata,Manual,Gasolina,4,66265.2
Renault,Duster,2019,129133,Azul,Manual,Diesel,2,1241962.0
Nissan,Kicks,2007,27033,Cinza,Manual,Flex,4,70989.4
Nissan,Versa,2005,48545,Preto,Automático,Diesel,4,59600.0
Ford,EcoSport,2002,11865,Vermelho,Automático,Gasolina,2,64524.0
Volkswagen,Gol,2007,18936,Vermelho,Automático,Flex,4,53415.8
Nissan,Versa,2022,77863,Azul,Automático,Flex,2,80520.4
Renault,Duster,2009,97788,Prata,Manual,Flex,4,43210.4
Hyundai,Creta,2004,100614,Branco,Automático,Gasolina,2,39124.2
Fiat,Argo,2010,134813,Azul,Manual,Gasolina,2,31308.4
Hyundai,HB20S,2003,105589,Prata,Automático,Diesel,4,38550.2
Hyundai,HB20S,2016,89537,Preto,Automático,Diesel,2,65661.6
Nissan,Frontier,2002,134911,Prata,Automático,Gasolina,4,42154.8
Chevrolet,Onix,2017,105885,Azul,Automático,Diesel,4,59103.0
Volkswagen,Gol,2007,19139,Branco,Automático,Flex,4,58390.2
Nissan,Kicks,2023,177977,Preto,Automático,Gasolina,4,68473.6
Volkswagen,Gol,2011,52749,Preto,Manual,Gasolina,4,53842.2
Jeep,Renegade,2020,25036,Branco,Automático,Diesel,4,111959.8
Chevrolet,Onix Plus,2015,103541,Cinza,Manual,Gasolina,4,57890.8
Nissan,Versa,2013,176344,Prata,Manual,Flex,4,49045.200000000004
Toyota,Corolla,2020,132812,Azul,Automático,Gasolina,2,82242.6
Hyundai,HB20,2015,58788,Preto,Automático,Flex,4,70692.4
Jeep,Renegade,2003,31611,Azul,Automático,Gasolina,2,89674.8
Chevrolet,S10,2000,162181,Prata,Manual,Gasolina,2,16130.8
Nissan,Versa,2000,19481,Branco,Manual,Gasolina,2,64658.8
Renault,Duster,2021,5247,Vermelho,Manual,Diesel,2,78232.6
Ford,Ka,2014,184693,Branco,Manual,Diesel,4,43742.399999999994
Ford,EcoSport,2019,152455,Prata,Automático,Flex,4,58405.0
Volkswagen,T-Cross,2019,195607,Preto,Manual,Diesel,2,34580.6
Chevrolet,Onix Plus,2002,25319,Prata,Manual,Gasolina,2,46867.2
Hyundai,HB20S,2013,170406,Vermelho,Manual,Diesel,2,42506.799999999996
Hyundai,HB20,2008,23728,Preto,Manual,Diesel,4,66060.4
Fiat,Toro,2018,99156,Vermelho,Automático,Flex,4,54438.8
Ford,Ka,2007,161514,Cinza,Automático,Gasolina,4,38569.2
Jeep,Renegade,2001,86846,Azul,Automático,Flex,4,72567.8
Chevrolet,Tracker,2003,42521,Branco,Automático,Diesel,4,44172.8
Hyundai,Creta,2000,64777,Cinza,Automático,Gasolina,2,46555.6
Fiat,Toro,2010,143209,Prata,Manual,Flex,4,37181.2
Chevrolet,Onix Plus,2004,174708,Cinza,Manual,Flex,2,21051.4
Honda,Civic,,145977,Branco,Manual,Gasolina,2,52060.6
Hyundai,HB20S,,87309,Preto,Manual,Flex,2,52950.2
Honda,HR-V,2016,30024,Azul,Manual,Flex,2,97120.2
Chevrolet,Onix Plus,2016,196038,Vermelho,Automático,Flex,4,35564.399999999994
Hyundai,Creta,2017,17702,Preto,Manual,Diesel,4,77754.6
Honda,HR-V,2020,147577,Azul,Automático,Flex,4,77992.6
Toyota,Corolla,2008,130225,Cinza,Automático,Diesel,4,69412.0
Fiat,Argo,2005,61071,Prata,Automático,Flex,4,44603.8
Jeep,Renegade,2019,139570,Cinza,Manual,Flex,2,93437.0
Ford,Ranger,2002,77710,Branco,Manual,Flex,4,42965.0
Fiat,Argo,2007,58456,Branco,Manual,Flex,4,43195.8
Honda,HR-V,2002,160805,Prata,Automático,Gasolina,4,44868.0
Hyundai,HB20,2000,198504,Azul,Automático,Diesel,2,10549.200000000004
Toyota,Yaris,2019,104280,Preto,Manual,Gasolina,2,85210.0
Toyota,Corolla,2012,57158,Branco,Automático,Gasolina,4,90245.4
Ford,Ka,2020,123225,Branco,Automático,Gasolina,2,60551.0
Toyota,Corolla,2004,130299,Prata,Automático,Gasolina,2,56238.2
Fiat,Cronos,2015,3911,Preto,Manual,Flex,2,70202.8
Nissan,Frontier,2020,180177,Cinza,Automático,Flex,2,63843.6
Toyota,Hilux,2023,73876,Vermelho,Manual,Gasolina,4,99929.8
Ford,EcoSport,2015,195394,Prata,Manual,Gasolina,4,40617.2
Toyota,Corolla,2023,167744,Preto,Automático,Diesel,2,77312.2
Toyota,Corolla,2011,70412,Vermelho,Automático,Gasolina,2,80078.6
Renault,Duster,2012,197311,Prata,Automático,Flex,2,27229.799999999996
Fiat,Toro,2003,63804,Cinza,Manual,Diesel,2,44003.2
Honda,Civic,2008,61727,Cinza,Manual,Gasolina,2,71598.6
Volkswagen,T-Cross,2015,6440,Preto,Automático,Diesel,2,67274.0
Nissan,Kicks,2000,198632,Preto,Automático,Gasolina,4,21502.6
Toyota,Corolla,2004,146823,Cinza,Manual,Diesel,2,1241962.0
Jeep,Compass,2020,143802,Cinza,Automático,Diesel,4,88724.6
Toyota,Hilux,2004,64792,Prata,Manual,Flex,4,75303.6
Renault,Duster,2023,152452,Azul,Automático,Diesel,4,47465.6
Honda,HR-V,2018,28972,Azul,Automático,Gasolina,2,99398.6
Jeep,Compass,2008,64385,Preto,Automático,Diesel,2,85657.0
Nissan,Frontier,2007,121257,Vermelho,Manual,Gasolina,4,54742.6
Jeep,Compass,2018,168185,Cinza,Automático,Gasolina,4,82945.0
Fiat,Argo,2017,141221,Vermelho,Automático,Flex,2,42913.8
Ford,Ka,2014,55014,Preto,Manual,Diesel,2,73578.2
Ford,Ka,2003,38402,Preto,Manual,Flex,2,58692.6
Nissan,Kicks,2014,125679,Branco,Manual,Gasolina,2,58423.2
Honda,Civic,2012,82917,Cinza,Manual,Diesel,2,78369.6
Ford,EcoSport,2017,180629,Azul,Manual,Diesel,4,45363.200000000004
Chevrolet,Onix,2019,97895,Azul,Manual,Gasolina,2,58552.0
Renault,Kwid,2004,131315,Preto,Manual,Flex,4,27081.0
Nissan,Versa,2017,122655,Preto,Manual,Flex,4,63666.0
Nissan,Versa,2007,133486,Cinza,Automático,Diesel,4,46985.8
Volkswagen,Virtus,2000,134928,Branco,Automático,Flex,4,18753.4
Volkswagen,Virtus,2018,71799,Branco,Automático,Diesel,2,65552.2
Fiat,Cronos,2022,122626,Branco,Automático,Flex,4,51976.8
Fiat,Cronos,2016,130551,Branco,Manual,Gasolina,4,46570.8
Volkswagen,Gol,2001,58949,Prata,Manual,Gasolina,2,38529.2
Ford,Ka,2018,41392,Cinza,Manual,Gasolina,2,79552.6
Hyundai,Creta,2015,143542,Cinza,Manual,Diesel,4,50643.6
Nissan,Versa,2017,144844,Cinza,Manual,Diesel,2,64211.2
Chevrolet,Tracker,2001,158454,Azul,Automático,Gasolina,2,23403.199999999997
Nissan,Kicks,2005,84944,Branco,Automático,Gasolina,2,58985.2
Toyota,Hilux,2006,124052,Branco,Manual,Flex,2,67569.6
Honda,HR-V,2005,144656,Azul,Automático,Gasolina,2,52788.8
Renault,Sandero,2005,154463,Azul,Manual,Gasolina,4,22366.4
Hyundai,HB20,2008,85376,Preto,Manual,Gasolina,2,46738.8
Chevrolet,S10,2007,168037,Prata,Automático,Diesel,2,24831.6
Toyota,Hilux,2023,104128,Azul,Automático,Diesel,2,93705.4
Fiat,Argo,2021,12097,Cinza,Manual,Gasolina,2,79130.6
Chevrolet,Onix Plus,2020,117540,Prata,Automático,Flex,4,60286.0
Volkswagen,T-Cross,2008,149911,Azul,Manual,Flex,2,1241962.0
Nissan,Frontier,2011,122202,Cinza,Manual,Gasolina,4,54720.6
Chevrolet,Tracker,2017,37693,Branco,Automático,Diesel,2,66940.4
Honda,Civic,2022,51988,Branco,Manual,Gasolina,4,95984.4
Jeep,Renegade,2005,49769,Cinza,Manual,Flex,2,91145.2
Fiat,Argo,2022,125476,Vermelho,Automático,Diesel,2,60437.8
Renault,Sandero,,127266,Branco,Manual,Diesel,4,30045.8
Renault,Duster,2006,133541,Preto,Manual,Diesel,2,32755.8
Chevrolet,Onix Plus,2017,143540,Azul,Automático,Gasolina,4,46706.0
Jeep,Compass,2019,170097,Branco,Automático,Gasolina,2,80515.6
Nissan,Frontier,2004,128237,Preto,Automático,Gasolina,4,45614.600000000006
Toyota,Hilux,2017,134237,Prata,Manual,Flex,4,74842.6
Hyundai,HB20S,2009,57603,Branco,Manual,Diesel,2,52247.4
Nissan,Versa,2007,43251,Azul,Automático,Diesel,4,63990.8
Toyota,Corolla,2000,47526,Branco,Automático,Flex,2,67647.8
Hyundai,HB20,2014,102734,Azul,Manual,Flex,4,56359.2
Jeep,Compass,2002,107542,Prata,Automático,Diesel,2,68227.6
Hyundai,HB20S,2014,28942,Azul,Manual,Diesel,4,66547.6
