Marca,Modelo,Ano,Quilometragem,Cor,Cambio,Combustivel,Portas,Valor_Venda,idade_carro
Ford,Ranger,2013,111193,Azul,Manual,Flex,2,56691.4,13
Jeep,Compass,2013,64535,Prata,Automático,Flex,4,92289.0,13
Hyundai,HB20S,2013,164265,Cinza,Automático,Gasolina,2,41843.0,13
Nissan,Frontier,2013,45017,Preto,Manual,Flex,4,74651.6,13
Renault,Sandero,2013,112055,Preto,Manual,Flex,4,44054.0,13
Toyota,Corolla,2013,64206,Preto,Manual,Gasolina,4,82715.8,13
Chevrolet,S10,2013,7111,Branco,Manual,Diesel,4,65632.8,13
Honda,Civic,2013,102833,Cinza,Automático,Gasolina,4,71374.4,13
Jeep,Compass,2013,19841,Branco,Automático,Diesel,4,108593.8,13
Honda,HR-V,2013,125150,Prata,Manual,Gasolina,2,71635.0,13
Honda,HR-V,2013,61045,Branco,Manual,Gasolina,2,86830.0,13
Honda,Fit,2013,177961,Vermelho,Manual,Gasolina,4,59708.8,13
Volkswagen,T-Cross,2013,137715,Cinza,Automático,Gasolina,4,46757.0,13
Jeep,Compass,2013,164653,Preto,Manual,Diesel,2,76683.4,13
Honda,HR-V,2013,33397,Vermelho,Automático,Flex,4,92468.6,13
Chevrolet,S10,2013,139583,Cinza,Manual,Flex,4,46789.4,13
Chevrolet,S10,2013,132744,Azul,Automático,Gasolina,2,41948.2,13
Hyundai,HB20,2013,61110,Branco,Automático,Gasolina,2,57649.0,13
Jeep,Compass,2013,27151,Prata,Manual,Gasolina,2,106919.8,13
Nissan,Kicks,2013,108893,Prata,Automático,Flex,2,62365.4,13
Toyota,Corolla,2013,60632,Branco,Manual,Diesel,2,86454.6,13
Volkswagen,Polo,2013,189938,Cinza,Manual,Gasolina,4,31216.4,13
Nissan,Kicks,2013,71812,Vermelho,Manual,Flex,4,74703.6,13
Renault,Duster,2013,130349,Vermelho,Automático,Gasolina,4,35905.2,13
Volkswagen,Polo,2013,42042,Preto,Automático,Gasolina,2,64994.6,13
Hyundai,Creta,2013,31604,Cinza,Automático,Gasolina,4,68007.2,13
Volkswagen,Gol,2013,151068,Preto,Manual,Flex,4,34457.399999999994,13
Chevrolet,S10,2013,5282,Prata,Manual,Flex,4,68382.6,13
Ford,EcoSport,2013,44624,Preto,Automático,Flex,4,70526.2,13
Fiat,Toro,2013,155673,Vermelho,Automático,Flex,2,34580.4,13
Volkswagen,T-Cross,2013,155956,Vermelho,Automático,Gasolina,2,33453.8,13
Ford,EcoSport,2013,65234,Branco,Manual,Gasolina,4,68057.2,13
Volkswagen,T-Cross,2013,39871,Azul,Automático,Flex,2,58224.8,13
Nissan,Versa,2013,159943,Vermelho,Automático,Flex,2,56982.4,13
Hyundai,Creta,2013,184823,Azul,Manual,Diesel,4,34206.4,13
Volkswagen,Polo,2013,143133,Cinza,Manual,Gasolina,4,41660.4,13
Fiat,Toro,2013,147176,Vermelho,Manual,Diesel,2,36167.8,13
Chevrolet,S10,2013,138275,Cinza,Manual,Diesel,2,42207.0,13
Chevrolet,Onix Plus,2013,92955,Azul,Automático,Flex,2,52993.0,13
Jeep,Renegade,2013,22474,Branco,Automático,Flex,4,104085.2,13
Honda,Fit,2013,35931,Azul,Automático,Flex,4,88718.8,13
Volkswagen,Gol,2013,190858,Prata,Automático,Diesel,2,31423.4,13
Volkswagen,Virtus,2013,147906,Branco,Manual,Diesel,4,38591.8,13
Hyundai,HB20S,2013,5378,Branco,Manual,Flex,2,76214.4,13
Nissan,Frontier,2013,109155,Branco,Automático,Diesel,2,62270.0,13
Fiat,Toro,2013,193220,Preto,Automático,Gasolina,2,31141.0,13
Jeep,Compass,2013,33102,Vermelho,Manual,Diesel,2,101955.6,13
Nissan,Versa,2013,155642,Prata,Automático,Diesel,4,50447.600000000006,13
Honda,HR-V,2013,104049,Cinza,Manual,Diesel,4,74599.2,13
Nissan,Kicks,2013,88959,Cinza,Manual,Flex,4,64776.2,13
Hyundai,HB20,2013,72207,Preto,Automático,Diesel,4,64522.600000000006,13
Chevrolet,Onix Plus,2013,186372,Preto,Manual,Diesel,2,29566.6,13
Chevrolet,Tracker,2013,35689,Branco,Manual,Flex,2,62576.2,13
Volkswagen,Virtus,2013,175854,Azul,Manual,Diesel,4,31643.2,13
Toyota,Corolla,2013,153746,Cinza,Manual,Gasolina,4,70308.8,13
Fiat,Cronos,2013,35690,Preto,Automático,Gasolina,2,61845.0,13
Volkswagen,T-Cross,2013,80391,Vermelho,Automático,Diesel,4,58147.8,13
Ford,Ranger,2013,86190,Prata,Automático,Gasolina,2,61978.0,13
Ford,Ranger,2013,96804,Azul,Automático,Gasolina,2,61291.2,13
Fiat,Toro,2013,85726,Preto,Manual,Gasolina,4,49294.8,13
Hyundai,HB20S,2013,75038,Prata,Manual,Diesel,2,58801.4,13
Fiat,Cronos,2013,167666,Prata,Automático,Diesel,2,38824.8,13
Jeep,Renegade,2013,198237,Cinza,Automático,Flex,4,68056.6,13
Toyota,Hilux,2013,186143,Azul,Manual,Gasolina,2,66225.4,13
Nissan,Versa,2013,54018,Azul,Automático,Gasolina,2,73616.4,13
Volkswagen,T-Cross,2013,131996,Preto,Manual,Flex,2,39201.8,13
Toyota,Corolla,2013,195855,Azul,Automático,Gasolina,4,57679.0,13
Jeep,Renegade,2013,164371,Preto,Automático,Flex,4,74798.79999999999,13
Ford,EcoSport,2013,85509,Prata,Automático,Diesel,4,66380.2,13
Volkswagen,Virtus,2013,179852,Prata,Manual,Gasolina,4,29638.6,13
Renault,Sandero,2013,170750,Prata,Manual,Flex,4,34382.0,13
Renault,Duster,2013,8097,Azul,Automático,Gasolina,4,64860.6,13
Hyundai,HB20S,2013,57895,Prata,Automático,Diesel,2,57955.0,13
Honda,HR-V,2013,1475,Branco,Manual,Gasolina,2,97887.0,13
Fiat,Cronos,2013,37206,Prata,Automático,Gasolina,4,61093.8,13
Nissan,Kicks,2013,183217,Preto,Manual,Gasolina,2,51760.6,13
Renault,Duster,2013,126680,Azul,Manual,Gasolina,2,44397.0,13
Toyota,Corolla,2013,107237,Azul,Manual,Gasolina,4,82381.6,13
Nissan,Frontier,2013,25131,Cinza,Manual,Flex,4,78938.8,13
Toyota,Corolla,2013,2153,Vermelho,Automático,Flex,4,95599.4,13
Volkswagen,T-Cross,2013,113802,Azul,Manual,Flex,4,42907.6,13
Honda,Fit,2013,73679,Preto,Automático,Flex,4,81246.2,13
Fiat,Toro,2013,192054,Prata,Manual,Gasolina,2,30936.2,13
Nissan,Versa,2013,155055,Azul,Automático,Diesel,4,58156.0,13
Toyota,Yaris,2013,177422,Prata,Manual,Gasolina,4,64844.6,13
Chevrolet,Onix,2013,43543,Branco,Automático,Gasolina,2,64454.4,13
Fiat,Mobi,2013,106838,Azul,Manual,Flex,4,41868.4,13
Ford,EcoSport,2013,40653,Branco,Automático,Diesel,4,68023.4,13
Nissan,Frontier,2013,71509,Branco,Manual,Gasolina,2,75154.2,13
Hyundai,HB20S,2013,36397,Cinza,Manual,Diesel,4,71981.6,13
Ford,Ka,2013,52175,Cinza,Manual,Diesel,2,68349.0,13
Hyundai,HB20S,2013,175729,Cinza,Automático,Gasolina,2,41460.2,13
Hyundai,Creta,2013,144921,Vermelho,Automático,Gasolina,4,48064.8,13
Chevrolet,Tracker,2013,84548,Branco,Automático,Gasolina,4,49814.4,13
Renault,Duster,2013,157717,Preto,Manual,Flex,2,34790.6,13
Fiat,Argo,2013,113214,Vermelho,Automático,Diesel,2,48466.2,13
Volkswagen,Gol,2013,178213,Vermelho,Automático,Diesel,2,38184.4,13
Nissan,Frontier,2013,51056,Branco,Automático,Flex,2,73363.8,13
Fiat,Mobi,2013,79247,Cinza,Automático,Gasolina,4,53769.6,13
Jeep,Compass,2013,183551,Vermelho,Manual,Flex,4,74093.8,13
Nissan,Frontier,2013,106513,Cinza,Manual,Flex,4,64500.4,13
Toyota,Yaris,2013,28130,Cinza,Manual,Diesel,4,98137.0,13
Renault,Duster,2013,117993,Prata,Manual,Flex,2,40099.4,13
Nissan,Versa,2013,186982,Preto,Manual,Gasolina,2,47948.6,13
Ford,EcoSport,2013,163297,Prata,Automático,Flex,2,47842.600000000006,13
Toyota,Yaris,2013,76639,Cinza,Automático,Diesel,2,88733.2,13
Honda,Fit,2013,26104,Cinza,Automático,Diesel,4,88461.2,13
Honda,Civic,2013,143692,Vermelho,Automático,Flex,4,61250.600000000006,13
Toyota,Corolla,2013,98236,Cinza,Automático,Flex,2,84662.8,13
Renault,Kwid,2013,159355,Vermelho,Automático,Gasolina,2,37845.0,13
Chevrolet,Onix Plus,2013,138888,Preto,Manual,Gasolina,4,42005.4,13
Volkswagen,Virtus,2013,100120,Vermelho,Automático,Diesel,2,50427.0,13
Ford,Ranger,2013,82373,Preto,Manual,Flex,2,66149.4,13
Jeep,Renegade,2013,66247,Vermelho,Manual,Gasolina,2,95587.6,13
Fiat,Toro,2013,161039,Preto,Manual,Diesel,4,38628.2,13
Honda,HR-V,2013,67323,Cinza,Automático,Diesel,4,76803.4,13
Jeep,Compass,2013,80398,Vermelho,Manual,Flex,4,93351.4,13
Hyundai,HB20,2013,32947,Vermelho,Manual,Gasolina,2,67651.6,13
Ford,Ka,2013,165045,Prata,Automático,Flex,4,42578.0,13
Honda,HR-V,2013,63012,Cinza,Manual,Gasolina,2,83980.6,13
Fiat,Mobi,2013,120813,Vermelho,Automático,Diesel,4,40142.4,13
Chevrolet,Tracker,2013,93276,Cinza,Automático,Gasolina,4,53094.8,13
Renault,Duster,2013,48703,Branco,Automático,Diesel,2,56241.4,13
Jeep,Renegade,2013,60814,Azul,Manual,Gasolina,4,101188.2,13
Volkswagen,T-Cross,2013,12920,Branco,Automático,Flex,4,65100.0,13
Hyundai,HB20,2013,110135,Cinza,Manual,Flex,2,52816.0,13
Nissan,Kicks,2013,79290,Vermelho,Automático,Diesel,2,65247.0,13
Jeep,Renegade,2013,53976,Preto,Automático,Diesel,4,98174.8,13
Toyota,Corolla,2013,120527,Prata,Manual,Gasolina,4,77125.6,13
Hyundai,Creta,2013,99928,Branco,Manual,Flex,2,55108.4,13
Fiat,Mobi,2013,84744,Preto,Automático,Gasolina,4,48119.2,13
Nissan,Kicks,2013,55877,Branco,Manual,Gasolina,4,71485.6,13
Ford,EcoSport,2013,7249,Cinza,Manual,Flex,2,81910.2,13
Chevrolet,S10,2013,147818,Branco,Automático,Flex,4,43131.4,13
Hyundai,HB20S,2013,65191,Branco,Manual,Flex,2,65513.8,13
Renault,Duster,2013,43436,Vermelho,Automático,Flex,2,54702.8,13
Ford,Ranger,2013,145713,Branco,Automático,Gasolina,4,52644.4,13
Volkswagen,Polo,2013,91551,Preto,Manual,Flex,4,54988.8,13
Hyundai,Creta,2013,64367,Branco,Automático,Gasolina,4,64040.6,13
Chevrolet,Onix Plus,2013,70628,Cinza,Manual,Diesel,2,56610.4,13
Hyundai,Creta,2013,133374,Preto,Manual,Gasolina,2,45655.2,13
Fiat,Mobi,2013,108069,Vermelho,Automático,Gasolina,2,47725.2,13
Honda,HR-V,2013,191460,Vermelho,Manual,Gasolina,2,56596.0,13
Ford,Ranger,2013,195856,Preto,Automático,Flex,2,43558.8,13
Renault,Duster,2013,24923,Branco,Manual,Diesel,4,64615.4,13
Volkswagen,Virtus,2013,168374,Branco,Manual,Gasolina,4,40782.2,13
Volkswagen,Polo,2013,193256,Vermelho,Manual,Flex,2,29832.800000000003,13
Volkswagen,Gol,2013,28538,Preto,Automático,Flex,4,66085.4,13
Chevrolet,Tracker,2013,126658,Vermelho,Automático,Diesel,2,48316.4,13
Ford,Ranger,2013,9896,Azul,Automático,Diesel,4,77242.8,13
Chevrolet,S10,2013,105534,Vermelho,Automático,Gasolina,2,53115.2,13
Fiat,Argo,2013,111133,Vermelho,Automático,Flex,4,49268.4,13
Hyundai,HB20,2013,75333,Branco,Manual,Diesel,2,55803.4,13
Hyundai,HB20S,2013,160064,Prata,Manual,Gasolina,2,41253.2,13
Volkswagen,T-Cross,2013,5724,Prata,Manual,Diesel,2,68839.2,13
Renault,Duster,2013,28994,Cinza,Manual,Gasolina,4,63715.2,13
Hyundai,Creta,2013,106813,Cinza,Automático,Diesel,4,53879.4,13
Hyundai,HB20,2013,142266,Cinza,Automático,Flex,4,45198.8,13
Hyundai,HB20,2013,77478,Vermelho,Automático,Gasolina,2,61863.4,13
Nissan,Kicks,2013,78381,Prata,Automático,Gasolina,4,68999.8,13
Toyota,Hilux,2013,76479,Vermelho,Automático,Flex,4,88294.2,13
Hyundai,HB20S,2013,78259,Vermelho,Automático,Flex,2,58051.2,13
Renault,Duster,2013,191393,Cinza,Manual,Diesel,2,24429.4,13
Honda,HR-V,2013,151064,Cinza,Manual,Flex,2,65607.2,13
Ford,EcoSport,2013,38907,Branco,Automático,Gasolina,2,70639.6,13
Hyundai,HB20,2013,45192,Azul,Automático,Flex,4,69743.6,13
Jeep,Compass,2013,69191,Preto,Manual,Diesel,4,99268.8,13
Nissan,Kicks,2013,86549,Prata,Automático,Flex,4,69430.2,13
Hyundai,Creta,2013,32801,Azul,Manual,Gasolina,4,64821.8,13
Toyota,Corolla,2013,89381,Branco,Automático,Flex,2,86114.8,13
Volkswagen,Virtus,2013,164575,Vermelho,Automático,Diesel,4,38742.0,13
Hyundai,Creta,2013,18036,Azul,Automático,Gasolina,4,75211.8,13
Toyota,Yaris,2013,86941,Azul,Manual,Gasolina,4,83140.8,13
Hyundai,Creta,2013,143409,Azul,Manual,Flex,4,42846.2,13
Honda,Civic,2013,128167,Branco,Automático,Gasolina,2,64702.600000000006,13
Volkswagen,Polo,2013,175231,Branco,Manual,Diesel,2,37979.8,13
Jeep,Renegade,2013,126908,Branco,Automático,Flex,4,84474.4,13
Hyundai,HB20S,2013,25940,Azul,Manual,Flex,2,68811.0,13
Chevrolet,Onix,2013,141332,Prata,Manual,Gasolina,2,46916.600000000006,13
Toyota,Yaris,2013,5523,Cinza,Manual,Diesel,2,93749.4,13
Volkswagen,Polo,2013,35662,Vermelho,Manual,Diesel,2,66340.6,13
Volkswagen,Virtus,2013,37988,Branco,Manual,Diesel,2,63145.4,13
Fiat,Cronos,2013,146834,Azul,Automático,Gasolina,4,34474.2,13
Volkswagen,T-Cross,2013,145295,Azul,Manual,Diesel,2,38788.0,13
Hyundai,Creta,2013,39984,Branco,Automático,Flex,4,67849.2,13
Ford,EcoSport,2013,127351,Vermelho,Automático,Flex,2,56426.8,13
Hyundai,HB20,2013,180483,Prata,Manual,Diesel,2,39859.4,13
Jeep,Compass,2013,162047,Azul,Manual,Diesel,2,75100.6,13
Renault,Kwid,2013,141869,Branco,Manual,Gasolina,2,39538.2,13
Chevrolet,Onix,2013,127652,Cinza,Manual,Diesel,4,48587.6,13
Toyota,Corolla,2013,36530,Azul,Automático,Flex,4,96615.0,13
Nissan,Versa,2013,81115,Cinza,Manual,Gasolina,2,72272.0,13
Fiat,Cronos,2013,93602,Cinza,Manual,Flex,2,49761.6,13
Hyundai,HB20S,2013,159920,Cinza,Manual,Gasolina,4,39633.0,13
Volkswagen,Virtus,2013,6813,Branco,Manual,Flex,2,64288.4,13
Renault,Duster,2013,136628,Prata,Automático,Gasolina,2,36645.4,13
Ford,Ranger,2013,80227,Vermelho,Manual,Gasolina,4,68025.6,13
Chevrolet,S10,2013,10906,Azul,Automático,Diesel,2,67348.8,13
Toyota,Hilux,2013,151392,Branco,Automático,Flex,4,68373.6,13
Chevrolet,Tracker,2013,32853,Vermelho,Automático,Gasolina,2,63597.4,13
Nissan,Kicks,2013,199001,Azul,Manual,Gasolina,2,41826.8,13
Volkswagen,Polo,2013,168720,Branco,Manual,Diesel,2,34933.0,13
Ford,Ranger,2013,100837,Azul,Automático,Diesel,4,60989.6,13
Volkswagen,T-Cross,2013,100502,Azul,Automático,Flex,2,46028.600000000006,13
Ford,Ka,2013,8014,Preto,Manual,Gasolina,4,80368.2,13
Toyota,Corolla,2013,94610,Azul,Manual,Diesel,2,77083.0,13
Chevrolet,S10,2013,157245,Branco,Automático,Gasolina,2,37716.0,13
Honda,Fit,2013,7207,Azul,Automático,Gasolina,4,94620.6,13
Volkswagen,Gol,2013,188980,Vermelho,Manual,Diesel,4,35632.0,13
Fiat,Mobi,2013,181741,Preto,Automático,Flex,4,26853.8,13
Toyota,Hilux,2013,36419,Branco,Automático,Gasolina,2,95333.2,13
Renault,Duster,2013,96537,Azul,Automático,Flex,2,45818.6,13
Fiat,Cronos,2013,156202,Cinza,Manual,Gasolina,2,36498.6,13
Toyota,Hilux,2013,183879,Branco,Automático,Gasolina,4,60730.2,13
Ford,EcoSport,2013,169202,Branco,Automático,Diesel,4,50143.6,13
Jeep,Renegade,2013,118372,Azul,Automático,Flex,4,85885.6,13
Toyota,Hilux,2013,192958,Cinza,Automático,Flex,2,56229.4,13
Nissan,Frontier,2013,119682,Vermelho,Manual,Flex,2,58941.6,13
Hyundai,HB20,2013,127215,Branco,Automático,Flex,2,53420.0,13
Honda,HR-V,2013,69498,Vermelho,Manual,Gasolina,4,83208.4,13
Chevrolet,Tracker,2013,62485,Cinza,Automático,Flex,2,63819.0,13
Renault,Sandero,2013,144150,Cinza,Manual,Diesel,4,33135.0,13
Ford,Ranger,2013,99017,Azul,Manual,Flex,2,62490.600000000006,13
Ford,Ka,2013,169593,Vermelho,Automático,Diesel,4,46287.4,13
Honda,Fit,2013,85265,Prata,Manual,Diesel,4,75676.0,13
Chevrolet,Onix Plus,2013,168398,Azul,Automático,Flex,2,34588.4,13
Fiat,Argo,2013,36105,Vermelho,Automático,Gasolina,4,60496.0,13
Fiat,Argo,2013,24193,Prata,Manual,Gasolina,4,63122.4,13
Fiat,Toro,2013,29146,Cinza,Automático,Diesel,4,60653.8,13
Toyota,Corolla,2013,47011,Prata,Manual,Diesel,2,89409.8,13
Ford,Ranger,2013,155943,Preto,Automático,Flex,4,50247.4,13
Renault,Duster,2013,11621,Prata,Manual,Diesel,4,60602.8,13
Chevrolet,Onix Plus,2013,8351,Branco,Automático,Diesel,2,66051.8,13
Volkswagen,T-Cross,2013,146710,Branco,Manual,Flex,2,43462.0,13
Renault,Duster,2013,18556,Azul,Automático,Diesel,4,58339.8,13
Volkswagen,T-Cross,2013,26965,Prata,Automático,Diesel,2,65624.0,13
Fiat,Cronos,2013,146292,Cinza,Manual,Gasolina,2,35493.6,13
Ford,Ranger,2013,70172,Prata,Automático,Flex,2,66680.6,13
Renault,Duster,2013,171253,Branco,Manual,Diesel,2,36890.4,13
Toyota,Hilux,2013,5755,Prata,Automático,Gasolina,4,95268.0,13
Volkswagen,T-Cross,2013,117621,Cinza,Automático,Flex,2,48976.8,13
Honda,Civic,2013,174897,Preto,Automático,Gasolina,4,56956.6,13
Nissan,Frontier,2013,184196,Cinza,Manual,Gasolina,4,50702.8,13
Volkswagen,Gol,2013,133768,Branco,Automático,Flex,4,40515.4,13
Nissan,Frontier,2013,81993,Prata,Manual,Diesel,2,68677.4,13
Fiat,Argo,2013,126190,Preto,Manual,Gasolina,2,40561.0,13
Volkswagen,T-Cross,2013,145428,Azul,Automático,Gasolina,4,41208.4,13
Nissan,Versa,2013,48900,Branco,Manual,Diesel,4,79521.0,13
Toyota,Yaris,2013,191041,Azul,Manual,Gasolina,4,59478.8,13
Chevrolet,Onix Plus,2013,65045,Azul,Automático,Gasolina,2,56473.0,13
Nissan,Frontier,2013,51243,Prata,Manual,Diesel,2,76533.4,13
Renault,Duster,2013,165065,Preto,Automático,Gasolina,2,31176.0,13
Hyundai,Creta,2013,32676,Preto,Automático,Diesel,2,71350.8,13
Hyundai,HB20S,2013,76647,Vermelho,Automático,Flex,2,62872.6,13
Chevrolet,Onix Plus,2013,39760,Vermelho,Automático,Flex,4,63671.0,13
Nissan,Frontier,2013,8820,Branco,Manual,Gasolina,2,77947.0,13
Ford,Ranger,2013,181924,Preto,Automático,Flex,4,42373.2,13
Renault,Sandero,2013,159992,Preto,Automático,Flex,2,36304.600000000006,13
Jeep,Renegade,2013,11358,Cinza,Manual,Diesel,2,109763.4,13
Fiat,Cronos,2013,151382,Vermelho,Automático,Gasolina,4,38913.6,13
Volkswagen,Polo,2013,89762,Branco,Manual,Flex,2,47028.6,13
Honda,Fit,2013,1066,Azul,Manual,Gasolina,4,95236.8,13
Hyundai,HB20,2013,197013,Cinza,Automático,Diesel,2,31125.4,13
Chevrolet,Onix,2013,18808,Branco,Automático,Gasolina,4,67047.4,13
Chevrolet,S10,2013,176549,Azul,Manual,Flex,4,40389.2,13
Ford,EcoSport,2013,48603,Cinza,Manual,Diesel,2,70467.4,13
Toyota,Yaris,2013,113450,Prata,Manual,Flex,2,74186.0,13
Toyota,Yaris,2013,99306,Preto,Manual,Gasolina,2,76735.8,13
Renault,Kwid,2013,17173,Azul,Automático,Gasolina,4,65687.4,13
Nissan,Frontier,2013,2607,Prata,Automático,Gasolina,4,80287.6,13
Ford,Ka,2013,16691,Vermelho,Manual,Gasolina,4,78474.8,13
Nissan,Kicks,2013,172376,Prata,Manual,Flex,2,49427.8,13
Ford,EcoSport,2013,2728,Cinza,Manual,Gasolina,4,81327.4,13
Toyota,Yaris,2013,103813,Azul,Automático,Diesel,2,77187.4,13
Volkswagen,Polo,2013,118400,Azul,Manual,Diesel,4,43094.0,13
Renault,Sandero,2013,167007,Cinza,Manual,Flex,4,37655.6,13
Renault,Sandero,2013,91602,Preto,Manual,Diesel,4,44862.6,13
Toyota,Yaris,2013,188317,Azul,Automático,Gasolina,2,62473.6,13
Toyota,Hilux,2013,121314,Vermelho,Manual,Diesel,4,76260.2,13
Hyundai,HB20S,2013,186106,Preto,Manual,Gasolina,2,33425.8,13
Jeep,Renegade,2013,79226,Vermelho,Automático,Flex,2,98420.8,13
Honda,Fit,2013,13381,Cinza,Automático,Diesel,4,86882.8,13
Toyota,Corolla,2013,74045,Vermelho,Manual,Gasolina,2,81760.0,13
Volkswagen,Gol,2013,59016,Prata,Manual,Diesel,2,60465.8,13
Toyota,Yaris,2013,133212,Cinza,Automático,Flex,4,70784.6,13
Nissan,Frontier,2013,19491,Branco,Automático,Gasolina,2,85293.8,13
Toyota,Corolla,2013,112242,Branco,Automático,Gasolina,2,73974.6,13
Toyota,Corolla,2013,136455,Prata,Automático,Flex,2,69064.0,13
Hyundai,HB20,2013,66668,Vermelho,Automático,Diesel,4,63333.4,13
Renault,Kwid,2013,135239,Azul,Automático,Flex,4,35018.2,13
Fiat,Cronos,2013,146004,Azul,Manual,Flex,4,40299.2,13
Toyota,Corolla,2013,190376,Preto,Manual,Flex,4,62911.8,13
Fiat,Mobi,2013,90196,Prata,Manual,Flex,4,48114.8,13
Jeep,Compass,2013,86780,Cinza,Automático,Flex,4,87543.0,13
Honda,Civic,2013,164045,Preto,Automático,Flex,4,61855.0,13
Nissan,Kicks,2013,68879,Azul,Manual,Gasolina,2,67977.2,13
Nissan,Frontier,2013,88096,Preto,Manual,Flex,4,65993.8,13
Honda,Fit,2013,11395,Cinza,Manual,Flex,2,91122.0,13
Toyota,Hilux,2013,139091,Cinza,Manual,Gasolina,2,72367.8,13
Nissan,Kicks,2013,3682,Preto,Automático,Flex,4,83253.6,13
Toyota,Hilux,2013,159705,Azul,Automático,Diesel,2,65002.0,13
Toyota,Corolla,2013,129829,Preto,Automático,Diesel,4,73007.2,13
Toyota,Yaris,2013,37358,Cinza,Automático,Gasolina,2,95053.4,13
Hyundai,HB20,2013,85953,Branco,Manual,Diesel,2,56736.4,13
Nissan,Versa,2013,176344,Prata,Manual,Flex,4,49045.2,13
Volkswagen,Virtus,2013,180164,Preto,Automático,Flex,2,34771.200000000004,13
Honda,Civic,2013,155859,Prata,Manual,Gasolina,2,59332.2,13
Volkswagen,T-Cross,2013,122146,Prata,Automático,Flex,2,45315.8,13
Jeep,Compass,2013,83943,Branco,Manual,Gasolina,4,95948.4,13
Hyundai,HB20S,2013,170406,Vermelho,Manual,Diesel,2,42506.8,13
Nissan,Kicks,2013,17442,Cinza,Automático,Gasolina,4,85586.6,13
Fiat,Cronos,2013,141617,Branco,Automático,Gasolina,2,36102.600000000006,13
Hyundai,HB20,2013,179170,Prata,Automático,Flex,4,40248.0,13
Toyota,Yaris,2013,180272,Prata,Manual,Flex,4,61369.6,13
Jeep,Compass,2013,152791,Cinza,Manual,Diesel,4,74334.8,13
Ford,Ka,2013,31063,Azul,Manual,Gasolina,4,70918.4,13
Ford,EcoSport,2013,110128,Branco,Manual,Flex,2,57421.4,13
Ford,EcoSport,2013,72304,Branco,Manual,Diesel,4,60305.2,13
Fiat,Toro,2013,82614,Vermelho,Automático,Gasolina,4,50287.2,13
Toyota,Hilux,2013,22792,Vermelho,Manual,Gasolina,2,95971.6,13
Ford,EcoSport,2013,168501,Azul,Manual,Diesel,4,46674.8,13
Jeep,Renegade,2013,48263,Cinza,Manual,Gasolina,4,102998.4,13
Renault,Kwid,2013,70774,Prata,Manual,Diesel,2,52566.2,13
Volkswagen,T-Cross,2013,172525,Vermelho,Manual,Flex,4,31969.0,13
Renault,Kwid,2013,60528,Azul,Manual,Diesel,2,51932.4,13
Honda,HR-V,2013,183552,Azul,Manual,Diesel,4,60634.6,13
Nissan,Frontier,2013,76789,Vermelho,Manual,Flex,2,65357.2,13
Chevrolet,Onix Plus,2013,93688,Preto,Manual,Gasolina,2,48576.4,13
Honda,Fit,2013,143848,Vermelho,Manual,Diesel,2,62944.4,13
Volkswagen,Virtus,2013,156323,Branco,Manual,Gasolina,4,33441.399999999994,13
Volkswagen,Polo,2013,15546,Azul,Automático,Flex,4,70115.8,13
Hyundai,HB20,2013,62055,Prata,Manual,Gasolina,4,63512.0,13
Fiat,Toro,2013,155196,Azul,Manual,Gasolina,2,38797.8,13
Toyota,Yaris,2013,76418,Vermelho,Automático,Flex,2,88066.4,13
Ford,Ranger,2013,196237,Azul,Manual,Flex,2,36915.6,13
Jeep,Compass,2013,150261,Prata,Automático,Flex,4,76879.8,13
Volkswagen,Gol,2013,110756,Prata,Manual,Diesel,2,46626.8,13
Nissan,Kicks,2013,45813,Vermelho,Automático,Gasolina,2,73622.4,13
Hyundai,HB20,2013,96571,Cinza,Manual,Gasolina,2,52121.8,13
Toyota,Hilux,2013,101795,Branco,Manual,Flex,4,81899.0,13
Renault,Duster,2013,195980,Vermelho,Manual,Gasolina,2,28630.0,13
Volkswagen,Polo,2013,149877,Cinza,Manual,Gasolina,2,36453.6,13
Fiat,Toro,2013,5327,Azul,Manual,Flex,4,71064.6,13
Ford,Ka,2013,39648,Vermelho,Automático,Gasolina,4,69551.4,13
Nissan,Versa,2013,111937,Preto,Manual,Flex,4,58567.600000000006,13
Chevrolet,S10,2013,158349,Preto,Automático,Gasolina,4,38616.2,13
Renault,Sandero,2013,174536,Azul,Manual,Diesel,2,27121.800000000003,13
Volkswagen,Virtus,2013,4876,Cinza,Automático,Flex,4,68139.8,13
Hyundai,HB20,2013,92214,Preto,Automático,Flex,4,60390.2,13
Hyundai,HB20S,2013,99009,Vermelho,Manual,Gasolina,4,57435.2,13
Ford,Ka,2013,122184,Preto,Manual,Diesel,4,51277.2,13
Jeep,Compass,2013,50627,Branco,Automático,Flex,4,101344.6,13
Renault,Sandero,2013,178884,Cinza,Manual,Flex,4,27349.200000000004,13
Volkswagen,Virtus,2013,141426,Cinza,Automático,Flex,4,38512.8,13
Renault,Sandero,2013,24860,Cinza,Manual,Diesel,2,60434.0,13
Chevrolet,S10,2013,12152,Vermelho,Automático,Flex,4,64249.600000000006,13
Ford,Ranger,2013,192752,Vermelho,Manual,Gasolina,4,45058.6,13
Volkswagen,Gol,2013,153897,Azul,Manual,Gasolina,4,41754.600000000006,13
Toyota,Corolla,2013,160470,Azul,Automático,Gasolina,2,69494.0,13
Renault,Sandero,2013,42186,Azul,Manual,Flex,4,59633.8,13
